#Re    B    Pr    Pe    BPe    t    avg tdisp    avg mdisp    avg eta (local)    avg eta (global)    avg lam eta (local)    avg lam eta (global)    avg lam tdisp    avg lam mdisp    avg turb eta (local)    avg turb eta (global)    avg turb tdisp    avg turb mdisp    vlam    vturb    avg_uh    
6.0002e+02    1.0000e+02    5.0003e-02    3.0003e+01    3.0003e+03    4.0118e+02    5.0514e-02    2.3200e+02    3.5414e-01    3.0334e-01    3.7754e-01    3.5027e-01    4.3343e-02    1.6079e+02    2.9552e-01    2.5020e-01    6.8475e-02    4.1039e+02    7.1469e-01    2.8531e-01    2.2200e+00    
6.0002e+02    1.0000e+02    5.0003e-02    3.0003e+01    3.0003e+03    4.0441e+02    1.1598e-01    3.8326e+02    4.1244e-01    3.7702e-01    4.4725e-01    4.5912e-01    8.3331e-02    1.9633e+02    3.5745e-01    3.3057e-01    1.6755e-01    6.7857e+02    6.1237e-01    3.8763e-01    2.3212e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.6163e+02    3.7327e-01    3.9961e+02    4.1192e-01    3.5915e-01    4.8309e-01    4.8706e-01    2.9206e-01    1.8453e+02    3.7344e-01    3.2668e-01    4.1719e-01    5.1590e+02    3.5096e-01    6.4904e-01    2.0650e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.6484e+02    3.5864e-01    3.0432e+02    4.7639e-01    4.1419e-01    5.6061e-01    5.6733e-01    3.0291e-01    1.3860e+02    4.2762e-01    3.6944e-01    3.9090e-01    4.0029e+02    3.6672e-01    6.3328e-01    2.2289e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.6775e+02    3.0927e-01    2.2941e+02    4.9656e-01    4.4715e-01    5.7591e-01    5.8657e-01    2.6315e-01    1.1128e+02    4.4130e-01    3.9656e-01    3.4138e-01    3.1166e+02    4.1048e-01    5.8952e-01    1.9689e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.7140e+02    2.6745e-01    1.6639e+02    5.2270e-01    4.9092e-01    5.8185e-01    5.9998e-01    2.2460e-01    8.9842e+01    4.5402e-01    4.2710e-01    3.1721e-01    2.5528e+02    5.3727e-01    4.6273e-01    1.9125e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.7518e+02    2.7092e-01    1.7708e+02    5.0445e-01    4.7860e-01    5.6225e-01    5.9068e-01    2.3070e-01    9.5913e+01    4.4374e-01    4.1732e-01    3.1318e-01    2.6234e+02    5.1232e-01    4.8768e-01    2.0414e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.7876e+02    2.7645e-01    1.8281e+02    5.0526e-01    4.7570e-01    5.7191e-01    5.9200e-01    2.3831e-01    9.8537e+01    4.4481e-01    4.1856e-01    3.1105e-01    2.5924e+02    4.7561e-01    5.2439e-01    1.8920e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.8217e+02    3.0790e-01    2.2552e+02    5.0175e-01    4.5029e-01    5.7134e-01    5.9452e-01    2.5299e-01    1.0352e+02    4.3968e-01    3.9040e-01    3.5687e-01    3.3433e+02    4.7145e-01    5.2855e-01    2.1264e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.8523e+02    3.0962e-01    2.1951e+02    4.9502e-01    4.5836e-01    5.7144e-01    5.9005e-01    2.6063e-01    1.0864e+02    4.3478e-01    4.0504e-01    3.4825e-01    3.0690e+02    4.4079e-01    5.5921e-01    2.0589e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.8818e+02    3.8798e-01    2.7598e+02    5.0332e-01    4.5754e-01    5.8662e-01    6.0147e-01    3.2223e-01    1.2809e+02    4.4528e-01    4.0712e-01    4.3379e-01    3.7901e+02    4.1064e-01    5.8936e-01    1.9497e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.9168e+02    2.4819e-01    2.0209e+02    4.7457e-01    4.2424e-01    5.4045e-01    5.4484e-01    2.0184e-01    1.0116e+02    4.1637e-01    3.7329e-01    2.8912e-01    2.9123e+02    4.6901e-01    5.3099e-01    2.0339e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.9516e+02    2.3277e-01    1.6481e+02    4.7979e-01    4.5868e-01    5.3590e-01    5.5488e-01    1.9093e-01    9.1891e+01    4.1860e-01    4.0603e-01    2.7840e-01    2.4434e+02    5.2166e-01    4.7834e-01    1.9614e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    3.9869e+02    2.6112e-01    1.9351e+02    4.7923e-01    4.4739e-01    5.4515e-01    5.6681e-01    2.2671e-01    1.0395e+02    4.1848e-01    3.8893e-01    2.9284e-01    2.7604e+02    4.7961e-01    5.2039e-01    2.1375e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.0185e+02    3.8466e-01    3.0676e+02    4.7220e-01    4.2933e-01    5.5320e-01    5.7500e-01    3.2946e-01    1.4610e+02    4.2366e-01    3.8342e-01    4.1774e-01    4.0304e+02    3.7472e-01    6.2528e-01    2.0185e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.0510e+02    2.4769e-01    2.0898e+02    4.5423e-01    4.1558e-01    5.1595e-01    5.2517e-01    2.1006e-01    1.1395e+02    4.0530e-01    3.6933e-01    2.7751e-01    2.8432e+02    4.4221e-01    5.5779e-01    1.9717e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.0852e+02    2.8433e-01    2.3016e+02    4.7255e-01    4.2568e-01    5.4018e-01    5.5445e-01    2.4594e-01    1.1857e+02    4.2323e-01    3.7558e-01    3.1232e-01    3.1153e+02    4.2172e-01    5.7828e-01    2.0964e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.1166e+02    3.6645e-01    2.8175e+02    4.8585e-01    4.3831e-01    5.6329e-01    5.8237e-01    3.0383e-01    1.3072e+02    4.3187e-01    3.8866e-01    4.1009e-01    3.8701e+02    4.1072e-01    5.8928e-01    2.0936e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.1519e+02    2.3867e-01    1.8944e+02    4.5795e-01    4.3049e-01    5.2061e-01    5.4685e-01    2.0802e-01    1.0342e+02    4.0702e-01    3.7879e-01    2.6359e-01    2.5936e+02    4.4838e-01    5.5162e-01    2.1953e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.1806e+02    4.8358e-01    4.0514e+02    4.7001e-01    4.1729e-01    5.6440e-01    5.7980e-01    4.0655e-01    1.7677e+02    4.2482e-01    3.7771e-01    5.2046e-01    5.1445e+02    3.2371e-01    6.7629e-01    2.2910e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.2104e+02    3.8893e-01    3.0753e+02    4.7154e-01    4.3142e-01    5.5239e-01    5.6844e-01    3.3784e-01    1.5389e+02    4.2845e-01    3.9068e-01    4.1616e-01    3.8941e+02    3.4768e-01    6.5232e-01    2.1556e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.2460e+02    2.1621e-01    1.5927e+02    4.5840e-01    4.4887e-01    5.1028e-01    5.3701e-01    1.9167e-01    9.9143e+01    4.0596e-01    3.9657e-01    2.4101e-01    2.2003e+02    5.0263e-01    4.9737e-01    1.9103e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.2820e+02    2.6409e-01    2.1536e+02    4.6252e-01    4.2386e-01    5.2982e-01    5.4739e-01    2.1896e-01    1.0862e+02    4.0969e-01    3.7527e-01    2.9951e-01    2.9915e+02    4.3975e-01    5.6025e-01    2.2224e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.3108e+02    4.3940e-01    3.6336e+02    4.7771e-01    4.2047e-01    5.6639e-01    5.7541e-01    3.5865e-01    1.5878e+02    4.3003e-01    3.7963e-01    4.8282e-01    4.7336e+02    3.4968e-01    6.5032e-01    2.2440e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.3442e+02    2.1784e-01    1.8866e+02    4.4661e-01    4.0925e-01    5.0921e-01    5.1341e-01    1.9013e-01    1.0811e+02    3.9860e-01    3.6419e-01    2.3909e-01    2.5043e+02    4.3405e-01    5.6595e-01    1.9637e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.3808e+02    2.6473e-01    2.0361e+02    4.6557e-01    4.3822e-01    5.3002e-01    5.4891e-01    2.2680e-01    1.1182e+02    4.1750e-01    3.9251e-01    2.9302e-01    2.7209e+02    4.2725e-01    5.7275e-01    2.0662e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.4152e+02    2.5835e-01    2.1798e+02    4.5305e-01    4.1557e-01    5.2205e-01    5.3241e-01    2.1578e-01    1.1370e+02    4.0325e-01    3.7164e-01    2.8908e-01    2.9324e+02    4.1917e-01    5.8083e-01    2.1946e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.4451e+02    5.0225e-01    3.8413e+02    4.8129e-01    4.3961e-01    5.6417e-01    5.8698e-01    3.9796e-01    1.6800e+02    4.3625e-01    4.0068e-01    5.5893e-01    5.0157e+02    3.5209e-01    6.4791e-01    2.0597e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.4781e+02    2.3369e-01    1.9096e+02    4.5638e-01    4.2337e-01    5.1360e-01    5.3606e-01    2.0283e-01    1.0532e+02    4.0806e-01    3.7183e-01    2.5975e-01    2.6328e+02    4.5780e-01    5.4220e-01    2.0150e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.5129e+02    2.6414e-01    2.1383e+02    4.6327e-01    4.2566e-01    5.3004e-01    5.4509e-01    2.2294e-01    1.1163e+02    4.1423e-01    3.7942e-01    2.9441e-01    2.8891e+02    4.2350e-01    5.7650e-01    2.2276e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.5400e+02    4.3966e-01    3.6675e+02    4.6174e-01    4.1834e-01    5.3659e-01    5.6145e-01    3.2589e-01    1.5272e+02    4.1585e-01    3.8032e-01    5.0942e-01    4.9799e+02    3.8010e-01    6.1990e-01    2.1315e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.5714e+02    3.1164e-01    2.6186e+02    4.5846e-01    4.1657e-01    5.3405e-01    5.4434e-01    2.6348e-01    1.3233e+02    4.1157e-01    3.7450e-01    3.4151e-01    3.4222e+02    3.8288e-01    6.1712e-01    2.0433e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.6041e+02    3.3523e-01    2.5799e+02    4.7626e-01    4.3807e-01    5.4794e-01    5.7189e-01    2.7661e-01    1.2423e+02    4.2672e-01    3.9147e-01    3.7574e-01    3.5042e+02    4.0865e-01    5.9135e-01    2.1571e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.6375e+02    2.9680e-01    2.3300e+02    4.7136e-01    4.3319e-01    5.4016e-01    5.5616e-01    2.5336e-01    1.2130e+02    4.2241e-01    3.8622e-01    3.2772e-01    3.1247e+02    4.1574e-01    5.8426e-01    2.0915e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.6721e+02    2.5535e-01    2.1187e+02    4.5246e-01    4.1965e-01    5.1855e-01    5.3923e-01    2.2093e-01    1.1326e+02    4.0150e-01    3.7007e-01    2.8189e-01    2.8788e+02    4.3532e-01    5.6468e-01    1.9707e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.7074e+02    2.7465e-01    2.1729e+02    4.7026e-01    4.3128e-01    5.3564e-01    5.5418e-01    2.3516e-01    1.1350e+02    4.2270e-01    3.8334e-01    3.0337e-01    2.9279e+02    4.2113e-01    5.7887e-01    2.3214e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.7359e+02    3.7944e-01    3.1783e+02    4.5788e-01    4.1734e-01    5.4011e-01    5.4936e-01    3.0292e-01    1.4908e+02    4.1195e-01    3.8068e-01    4.2218e-01    4.1208e+02    3.5839e-01    6.4161e-01    1.9628e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.7710e+02    2.5027e-01    2.1125e+02    4.4400e-01    4.1547e-01    5.0059e-01    5.2435e-01    2.0465e-01    1.1138e+02    3.9870e-01    3.7141e-01    2.8679e-01    2.9122e+02    4.4464e-01    5.5536e-01    2.0588e+00    
6.0002e+02    3.0000e+01    5.0003e-02    3.0003e+01    9.0009e+02    4.8036e+02    3.1692e-01    2.3860e+02    4.7991e-01    4.4349e-01    5.4585e-01    5.6967e-01    2.6957e-01    1.2217e+02    4.3434e-01    3.9668e-01    3.4965e-01    3.1906e+02    4.0867e-01    5.9133e-01    2.2562e+00    



1.0000e+03    1.0000e+01    1.0000e-01    1.0000e+02    1.0000e+03    3.7189e+01    3.3141e+00    5.3904e+02    3.9255e-01    3.8074e-01    5.0385e-01    5.6196e-01    3.0713e+00    2.3940e+02    3.6548e-01    3.5535e-01    3.3732e+00    6.1193e+02    1.9568e-01    8.0432e-01    2.1365e+00    
1.0000e+03    1.0000e+01    1.0000e-01    1.0000e+02    1.0000e+03    6.2116e+01    3.9106e+00    6.6007e+02    3.8485e-01    3.7204e-01    4.9467e-01    5.5411e-01    3.6099e+00    2.9049e+02    3.6058e-01    3.4903e-01    3.9770e+00    7.4175e+02    1.8099e-01    8.1901e-01    2.1944e+00    
1.0000e+03    1.0000e+02    1.0000e-01    1.0000e+02    1.0000e+04    9.1715e+01    1.6414e-01    3.2240e+02    3.6986e-01    3.3737e-01    3.8879e-01    3.8914e-01    1.3332e-01    2.0928e+02    3.2912e-01    2.8942e-01    2.3048e-01    5.6588e+02    6.8278e-01    3.1722e-01    2.3598e+00    
1.0000e+03    3.0000e+00    1.0000e-01    1.0000e+02    3.0000e+02    8.5505e+01    7.1493e+00    4.0208e+02    3.5998e-01    3.4786e-01    4.6560e-01    5.3333e-01    6.8267e+00    1.7920e+02    3.3911e-01    3.2662e-01    7.2129e+00    4.4612e+02    1.6497e-01    8.3503e-01    2.1714e+00    
1.0000e+03    3.0000e+01    1.0000e-01    1.0000e+02    3.0000e+03    6.3228e+01    8.9903e-01    3.7148e+02    4.5223e-01    4.2064e-01    5.3773e-01    5.7606e-01    7.5543e-01    1.6678e+02    4.0476e-01    3.7706e-01    9.7874e-01    4.8509e+02    3.5692e-01    6.4308e-01    2.0846e+00    
1.0000e+03    3.0000e+02    1.0000e-01    1.0000e+02    3.0000e+04    9.1967e+01    3.5572e-02    3.3739e+02    2.8919e-01    2.4029e-01    2.8930e-01    2.4197e-01    3.3069e-02    3.1079e+02    2.8695e-01    2.2817e-01    8.4846e-02    8.6104e+02    9.5166e-01    4.8339e-02    2.3319e+00    



3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.7874e+02    1.5230e+01    1.7263e+02    2.0914e-02    8.7452e-03    3.5767e-02    1.8471e-02    1.3881e+01    7.3759e+01    1.9840e-02    8.4538e-03    1.5328e+01    1.7978e+02    6.7414e-02    9.3259e-01    2.0753e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.8258e+02    1.3417e+01    1.5533e+02    2.0195e-02    8.5638e-03    3.5166e-02    1.7015e-02    1.3747e+01    7.9421e+01    1.9231e-02    8.2918e-03    1.3396e+01    1.6021e+02    6.0463e-02    9.3954e-01    2.0247e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.8618e+02    1.6575e+01    1.8068e+02    2.1715e-02    9.0900e-03    3.6506e-02    1.8746e-02    1.6771e+01    8.7788e+01    2.0786e-02    8.8015e-03    1.6562e+01    1.8652e+02    5.9125e-02    9.4088e-01    2.0904e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.8987e+02    1.1869e+01    1.3977e+02    1.8846e-02    8.4207e-03    3.2684e-02    1.7231e-02    1.2226e+01    6.9731e+01    1.7874e-02    8.1198e-03    1.1844e+01    1.4468e+02    6.5592e-02    9.3441e-01    1.9045e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.9387e+02    1.3810e+01    1.5822e+02    1.7859e-02    8.6533e-03    2.9557e-02    1.6758e-02    1.3918e+01    8.1661e+01    1.7133e-02    8.3990e-03    1.3804e+01    1.6297e+02    5.8438e-02    9.4156e-01    1.8142e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    3.9796e+02    1.3435e+01    1.3181e+02    2.0856e-02    1.0090e-02    3.4406e-02    1.9327e-02    1.3562e+01    6.8813e+01    1.9923e-02    9.7652e-03    1.3426e+01    1.3615e+02    6.4419e-02    9.3558e-01    1.9771e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.0228e+02    1.0496e+01    1.0028e+02    2.2835e-02    1.0358e-02    3.8364e-02    2.0983e-02    1.0361e+01    4.8343e+01    2.1456e-02    9.9188e-03    1.0508e+01    1.0489e+02    8.1526e-02    9.1847e-01    2.1424e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.0612e+02    1.0299e+01    1.4695e+02    1.6654e-02    6.9595e-03    2.8748e-02    1.4556e-02    9.8449e+00    6.6649e+01    1.5699e-02    6.6965e-03    1.0334e+01    1.5329e+02    7.3222e-02    9.2678e-01    2.2492e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.0975e+02    1.4577e+01    1.8434e+02    1.7282e-02    7.8455e-03    2.9635e-02    1.5907e-02    1.4035e+01    8.6825e+01    1.6510e-02    7.6138e-03    1.4610e+01    1.9043e+02    5.8847e-02    9.4115e-01    1.9766e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.1363e+02    1.9194e+01    1.6253e+02    2.4086e-02    1.1671e-02    4.0169e-02    2.2537e-02    1.9141e+01    8.3019e+01    2.3072e-02    1.1328e-02    1.9197e+01    1.6755e+02    5.9339e-02    9.4066e-01    1.8967e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.1769e+02    1.5710e+01    1.5008e+02    2.3211e-02    1.0359e-02    3.8760e-02    2.1241e-02    1.6961e+01    7.8154e+01    2.2211e-02    1.0001e-02    1.5629e+01    1.5471e+02    6.0442e-02    9.3956e-01    2.0028e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.2135e+02    1.6074e+01    1.5878e+02    2.1894e-02    1.0022e-02    3.6226e-02    1.9415e-02    1.5441e+01    7.7987e+01    2.0947e-02    9.7244e-03    1.6116e+01    1.6412e+02    6.1973e-02    9.3803e-01    2.0544e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.2532e+02    1.3135e+01    1.1172e+02    2.3756e-02    1.1621e-02    3.7935e-02    2.1431e-02    1.2793e+01    5.8417e+01    2.2667e-02    1.1237e-02    1.3162e+01    1.1581e+02    7.1346e-02    9.2865e-01    2.1654e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.2927e+02    1.3031e+01    1.3261e+02    2.2967e-02    9.7306e-03    3.8039e-02    1.9512e-02    1.2564e+01    6.3132e+01    2.1708e-02    9.3542e-03    1.3070e+01    1.3842e+02    7.7061e-02    9.2294e-01    2.3765e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.3255e+02    1.8866e+01    1.8591e+02    2.4071e-02    1.0046e-02    4.1304e-02    2.0870e-02    1.8466e+01    8.6633e+01    2.2958e-02    9.7271e-03    1.8891e+01    1.9232e+02    6.0657e-02    9.3934e-01    2.1884e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.3602e+02    1.9953e+01    1.8505e+02    2.2826e-02    1.0667e-02    3.8910e-02    2.1177e-02    1.9994e+01    9.2412e+01    2.1850e-02    1.0355e-02    1.9951e+01    1.9068e+02    5.7225e-02    9.4278e-01    2.0808e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.3981e+02    1.8777e+01    1.4507e+02    2.6663e-02    1.2778e-02    4.3189e-02    2.4569e-02    1.8403e+01    7.3065e+01    2.5534e-02    1.2381e-02    1.8803e+01    1.4999e+02    6.3963e-02    9.3604e-01    2.1041e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.4372e+02    1.5857e+01    1.0654e+02    3.3407e-02    1.4665e-02    5.3720e-02    2.7922e-02    1.5207e+01    5.2942e+01    3.1675e-02    1.4119e-02    1.5913e+01    1.1111e+02    7.8574e-02    9.2143e-01    2.1454e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.4716e+02    2.1066e+01    1.5415e+02    3.7151e-02    1.3481e-02    6.7580e-02    3.1254e-02    2.1795e+01    6.7554e+01    3.4811e-02    1.2896e-02    2.1010e+01    1.6081e+02    7.1412e-02    9.2859e-01    2.1751e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.5071e+02    2.1968e+01    1.5759e+02    3.2500e-02    1.3748e-02    5.7316e-02    3.1010e-02    2.3285e+01    7.2760e+01    3.0701e-02    1.3181e-02    2.1872e+01    1.6374e+02    6.7614e-02    9.3239e-01    2.1461e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.5423e+02    2.1426e+01    2.0694e+02    2.2817e-02    1.0248e-02    3.9118e-02    2.1621e-02    2.1664e+01    9.8030e+01    2.1856e-02    9.9358e-03    2.1411e+01    2.1336e+02    5.5665e-02    9.4434e-01    1.9687e+00    
3.0003e+02    1.0000e-02    1.0000e-01    3.0003e+01    3.0003e-01    4.5809e+02    1.3193e+01    1.6206e+02    1.6167e-02    8.0749e-03    2.7042e-02    1.5439e-02    1.3548e+01    8.6400e+01    1.5509e-02    7.8421e-03    1.3171e+01    1.6664e+02    5.7049e-02    9.4295e-01    1.9738e+00    
3.0003e+02    1.0000e-01    1.0000e-01    3.0003e+01    3.0003e+00    2.7076e+02    8.7942e+00    1.5431e+02    9.5209e-02    5.3918e-02    1.4663e-01    1.0547e-01    8.9166e+00    7.5626e+01    8.8870e-02    5.0808e-02    8.7792e+00    1.6401e+02    1.0976e-01    8.9024e-01    1.7995e+00    
3.0003e+02    1.0000e-01    1.0000e-01    3.0003e+01    3.0003e+00    2.7472e+02    1.4843e+01    2.0107e+02    1.0783e-01    6.8747e-02    1.5844e-01    1.2447e-01    1.4958e+01    1.0521e+02    1.0273e-01    6.5755e-02    1.4832e+01    2.1073e+02    9.1567e-02    9.0843e-01    2.0586e+00    
3.0003e+02    1.0000e-01    1.0000e-01    3.0003e+01    3.0003e+00    2.7836e+02    1.2506e+01    2.1934e+02    8.7860e-02    5.3942e-02    1.3566e-01    1.0319e-01    1.2905e+01    1.1216e+02    8.3225e-02    5.1476e-02    1.2468e+01    2.2973e+02    8.8397e-02    9.1160e-01    1.9150e+00    
3.0003e+02    1.0000e-01    1.0000e-01    3.0003e+01    3.0003e+00    2.8224e+02    1.0402e+01    1.6935e+02    9.3423e-02    5.7870e-02    1.4368e-01    1.1114e-01    1.0741e+01    8.5905e+01    8.7752e-02    5.4800e-02    1.0364e+01    1.7877e+02    1.0139e-01    8.9861e-01    2.0011e+00    
3.0003e+02    1.0000e-01    1.0000e-01    3.0003e+01    3.0003e+00    2.8635e+02    8.4874e+00    1.2210e+02    1.0849e-01    6.4996e-02    1.6204e-01    1.2183e-01    8.3297e+00    6.0039e+01    1.0085e-01    6.1022e-02    8.5098e+00    1.3095e+02    1.2480e-01    8.7520e-01    1.8953e+00    
